Date,High,Low,Open,Close,Volume,Adj Close
2017-12-03,11851.0898,10578.4297,10912.7197,11246.21,1380012064,11246.21
2017-12-04,11624.6299,10917.8096,11244.2002,11623.9102,1057859226,11623.9102
2017-12-05,11901.8701,11486.1299,11624.3701,11667.1299,1048839303,11667.1299
2017-12-06,13843.2002,11661.7598,11667.1299,13749.5703,2437037791,13749.5703
2017-12-07,16879.2598,13401.6104,13750.0898,16850.3105,4510225316,16850.3105
2017-12-08,17294.8496,13906.0996,16867.9805,16047.6104,4546014731,16047.6104
2017-12-09,16313.1797,13151.4697,16048.1797,14843.4199,2699876215,14843.4199
2017-12-10,15783.2002,13031.0,14839.9805,15059.5996,2904037859,15059.5996
2017-12-11,17399.1797,15024.5596,15060.4502,16732.4707,2634267594,16732.4707
2017-12-12,17560.6504,16254.5303,16733.2891,17083.9004,2246138895,17083.9004
2017-12-13,17267.9609,15669.8604,17083.9004,16286.8203,2576055941,16286.8203
2017-12-14,16941.0801,16023.6396,16286.8203,16467.9102,1773813863,16467.9102
2017-12-15,17987.0293,16442.1992,16467.9102,17604.8496,2682351213,17604.8496
2017-12-16,19587.6992,17318.5391,17594.0801,19345.4902,2078806368,19345.4902
2017-12-17,19870.6191,18750.9102,19346.5996,19065.7109,2264650369,19065.7109
2017-12-18,19221.0996,18114.4199,19065.7109,18972.3203,2597510049,18972.3203
2017-12-19,19021.9707,16812.8008,18971.1895,17523.6992,3136709262,17523.6992
2017-12-20,17813.5996,15642.6904,17521.7305,16461.9707,3791752510,16461.9707
2017-12-21,17301.8301,14952.9805,16461.0898,15632.1201,2619295475,15632.1201
2017-12-22,15823.7197,10875.71,15632.1201,13664.9697,6245731508,13664.9697
2017-12-23,15493.2305,13356.0703,13664.9697,14396.46,2491903154,14396.46
2017-12-24,14413.7197,12166.4502,14396.6299,13789.9502,2428437693,13789.9502
2017-12-25,14467.4297,13010.71,13789.9502,13833.4902,1487888106,13833.4902
2017-12-26,16094.6699,13748.4902,13830.1904,15756.5596,2198577125,15756.5596
2017-12-27,16514.5898,14534.6602,15757.0195,15416.6396,2162831128,15416.6396
2017-12-28,15505.5098,13466.0703,15416.3398,14398.7002,2425912717,14398.7002
2017-12-29,15109.8096,13951.0801,14398.4502,14392.5703,1733583750,14392.5703
2017-12-30,14461.46,11962.0898,14392.1396,12531.5195,2387311023,12531.5195
