Date,High,Low,Open,Close,Volume,Adj Close
2017-06-01,2493.97,2385.5901,2412.6499,2492.6001,199765372,2492.6001
2017-06-02,2582.77,2449.95,2492.6001,2545.4299,177168595,2545.4299
2017-06-03,2559.79,2478.1799,2545.4299,2524.0601,149060810,2524.0601
2017-06-04,2705.3799,2523.9199,2524.0601,2704.96,225611887,2704.96
2017-06-05,2931.24,2699.6799,2704.96,2870.5,538772473,2870.5
2017-06-06,2880.95,2626.5601,2870.5,2691.51,340329903,2691.51
2017-06-07,2808.4099,2623.6101,2691.51,2798.78,260898606,2798.78
2017-06-08,2852.0701,2786.0701,2798.78,2811.4299,189237110,2811.4299
2017-06-09,2914.1899,2807.3601,2811.4299,2900.25,246869682,2900.25
2017-06-10,2977.8601,2867.25,2900.25,2973.45,241516660,2973.45
2017-06-11,2985.0601,2483.6299,2973.45,2656.77,585158909,2656.77
2017-06-12,2784.77,2647.4399,2656.77,2712.99,314476276,2712.99
2017-06-13,2803.72,2348.99,2712.99,2467.27,448294279,2467.27
2017-06-14,2521.6001,2125.5601,2467.27,2442.46,606264366,2442.46
2017-06-15,2536.4199,2335.28,2442.46,2508.5801,286630757,2508.5801
2017-06-16,2690.71,2454.8101,2508.5801,2655.1001,246698591,2655.1001
2017-06-17,2676.04,2488.5901,2655.1001,2539.5601,235239296,2539.5601
2017-06-18,2617.75,2518.78,2539.5601,2616.8201,210372750,2616.8201
2017-06-19,2800.48,2613.98,2616.8201,2754.3799,300034010,2754.3799
2017-06-20,2804.4099,2624.3501,2754.3799,2677.6201,313234721,2677.6201
2017-06-21,2757.3201,2623.1699,2677.6201,2722.8401,210318780,2722.8401
2017-06-22,2759.6599,2699.48,2722.8401,2710.3701,155303414,2710.3701
2017-06-23,2741.5601,2540.3501,2710.3701,2590.05,228007287,2590.05
2017-06-24,2660.6599,2472.3701,2590.05,2541.6201,220679135,2541.6201
2017-06-25,2584.75,2327.26,2541.6201,2446.05,401912134,2446.05
2017-06-26,2585.0601,2309.6299,2446.05,2583.75,381517099,2583.75
2017-06-27,2616.95,2490.1101,2583.75,2577.74,279792448,2577.74
2017-06-28,2605.8601,2526.51,2577.74,2558.3701,191733499,2558.3701
2017-06-29,2576.28,2469.54,2558.3701,2480.6101,183878856,2480.6101
2017-06-30,2529.6201,2387.47,2480.6101,2424.6101,160661673,2424.6101
2017-07-01,2555.3401,2375.8601,2424.6101,2536.46,165839565,2536.46
2017-07-02,2617.48,2506.3,2536.46,2572.47,212244951,2572.47
2017-07-03,2658.73,2569.99,2572.47,2617.3201,210433639,2617.3201
2017-07-04,2642.74,2562.04,2617.3201,2627.8601,232257106,2627.8601
2017-07-05,2634.8401,2581.8,2627.8601,2614.24,156558009,2614.24
2017-07-06,2617.48,2484.73,2614.24,2513.8799,229168229,2513.8799
2017-07-07,2568.73,2480.6201,2513.8799,2564.8601,136973389,2564.8601
2017-07-08,2576.73,2509.6499,2564.8601,2511.4299,99506518,2511.4299
2017-07-09,2530.3401,2271.79,2511.4299,2344.02,297270301,2344.02
2017-07-10,2412.75,2265.48,2344.02,2324.29,341998621,2324.29
2017-07-11,2424.8201,2262.0801,2324.29,2403.0901,257095280,2403.0901
2017-07-12,2436.6599,2334.96,2403.0901,2362.4399,208630220,2362.4399
2017-07-13,2370.53,2165.3601,2362.4399,2234.1699,257704533,2234.1699
2017-07-14,2237.1299,1974.03,2234.1699,1975.08,320719096,1975.08
