Date,High,Low,Open,Close,Volume,Adj Close
2018-07-31,7760.7402,7449.3101,7736.25,7610.8999,595404848,7610.8999
2018-08-01,7713.3198,7470.8599,7610.8999,7542.3398,424093581,7542.3398
2018-08-02,7542.4902,7296.7598,7542.3398,7417.6001,586982505,7417.6001
2018-08-03,7490.8901,6940.1499,7417.6001,7017.8901,534002935,7017.8901
2018-08-04,7092.5298,6898.3101,7017.8901,7042.3901,368914046,7042.3901
2018-08-05,7160.3999,6854.79,7042.5698,6945.7798,410408444,6945.7798
2018-08-06,7150.8599,6685.02,6945.77,6723.21,575690006,6723.21
2018-08-07,6723.9902,6133.0298,6723.29,6285.02,838853615,6285.02
2018-08-08,6631.23,6195.02,6285.0601,6543.2402,575748446,6543.2402
2018-08-09,6582.1401,6025.9102,6543.25,6153.4102,639457019,6153.4102
2018-08-10,6488.5498,6014.2598,6152.9502,6242.54,545722619,6242.54
2018-08-11,6483.3901,6176.8901,6242.5298,6322.9199,366460108,6322.9199
2018-08-12,6545.02,6157.0298,6322.4102,6263.2002,452431672,6263.2002
2018-08-13,6266.5,5891.8701,6263.2002,6199.6001,759847789,6199.6001
2018-08-14,6620.0698,6193.6299,6199.6299,6274.2202,852103141,6274.2202
2018-08-15,6478.0698,6217.3301,6274.2202,6323.8101,454679037,6323.8101
2018-08-16,6594.7202,6300.4502,6323.8101,6591.1602,477089455,6591.1602
2018-08-17,6622.1602,6322.4399,6591.1802,6405.71,336744293,6405.71
2018-08-18,6560.8799,6330.5601,6405.7402,6502.1802,253984821,6502.1802
2018-08-19,6537.54,6248.3901,6502.2402,6269.8999,397981291,6269.8999
2018-08-20,6506.6899,6259.8101,6270.0898,6491.1099,396746063,6491.1099
2018-08-21,6890.79,6264.3398,6491.0898,6366.1299,764005011,6366.1299
2018-08-22,6575.2798,6356.96,6366.1401,6538.9502,340811486,6538.9502
2018-08-23,6736.8301,6481.7598,6539.1299,6708.96,382456858,6708.96
2018-08-24,6808.8901,6684.1899,6708.9399,6749.5601,258296664,6749.5601
2018-08-25,6793.1699,6588.48,6749.71,6720.6001,265820591,6720.6001
2018-08-26,6944.21,6674.8398,6720.6001,6915.73,405769271,6915.73
2018-08-27,7136.71,6877.2002,6915.9199,7091.3799,487789642,7091.3799
2018-08-28,7137.4702,6944.7598,7091.3799,7052.0,356139022,7052.0
2018-08-29,7072.6401,6818.6899,7051.6099,6998.7598,425475685,6998.7598
2018-08-30,7096.73,6903.0801,6998.7598,7026.96,349131152,7026.96
2018-08-31,7272.0298,7025.5801,7026.96,7203.46,300301833,7203.46
2018-09-01,7384.3799,7144.71,7203.46,7301.2598,447453370,7301.2598
2018-09-02,7350.5801,7204.8901,7301.25,7270.0498,309327793,7270.0498
2018-09-03,7417.6499,7246.7598,7270.0498,7369.8599,343762001,7369.8599
2018-09-04,7401.4302,6694.0601,7369.8901,6705.0298,797851163,6705.0298
2018-09-05,6727.1899,6295.1099,6705.0601,6515.4199,823309044,6515.4199
2018-09-06,6549.3901,6345.48,6515.4199,6411.7798,344487244,6411.7798
2018-09-07,6480.5698,6134.7598,6413.1201,6200.1602,317380272,6200.1602
2018-09-08,6451.25,6161.8301,6200.23,6249.0698,244400344,6249.0698
2018-09-09,6371.4199,6247.6401,6249.0698,6324.4302,320435279,6324.4302
2018-09-10,6415.5098,6199.1899,6324.4302,6295.54,324512939,6295.54
2018-09-11,6357.8901,6208.2798,6295.54,6337.1099,332537236,6337.1099
2018-09-12,6534.8901,6337.0801,6337.0801,6492.0,425090869,6492.0
2018-09-13,6591.5898,6393.8398,6492.1699,6486.0098,377989402,6486.0098
2018-09-14,6573.1899,6473.4702,6485.3901,6522.0801,208349557,6522.0801
2018-09-15,6525.0498,6404.3101,6522.6802,6502.4399,200545603,6502.4399
2018-09-16,6538.8198,6216.8301,6502.4399,6261.48,399675966,6261.48
2018-09-17,6393.3901,6238.25,6261.3301,6346.4399,348485895,6346.4399
2018-09-18,6522.8999,6131.02,6346.4399,6398.7998,452379323,6398.7998
2018-09-19,6551.9302,6361.3301,6398.8301,6505.8999,301619960,6505.8999
2018-09-20,6785.2202,6501.0098,6505.9702,6762.0601,569642976,6762.0601
2018-09-21,6834.4902,6633.0098,6762.0698,6716.6001,261159308,6716.6001
2018-09-22,6768.5601,6663.8999,6716.6001,6702.7002,169080003,6702.7002
2018-09-23,6717.6001,6557.8198,6702.73,6583.5298,324660682,6583.5298
2018-09-24,6583.54,6333.21,6583.5298,6437.7402,420279170,6437.7402
2018-09-25,6543.9199,6383.1602,6437.7402,6462.6001,264402806,6462.6001
2018-09-26,6733.9399,6434.7598,6462.6001,6686.1299,345096700,6686.1299
2018-09-27,6806.1001,6545.4102,6686.1299,6635.3799,497340510,6635.3799
2018-09-28,6635.4199,6474.23,6635.3999,6603.75,245055396,6603.75
2018-09-29,6741.96,6543.6802,6603.75,6623.71,174302164,6623.71
2018-09-30,6662.6001,6510.54,6623.8198,6594.98,256959931,6594.98
2018-10-01,6618.9502,6478.04,6594.98,6525.4702,267166277,6525.4702
2018-10-02,6537.0698,6428.98,6525.46,6492.2598,306385346,6492.2598
2018-10-03,6622.3198,6486.8599,6492.6099,6579.79,277614018,6579.79
2018-10-04,6683.5498,6546.98,6580.0,6632.8701,262562344,6632.8701
2018-10-05,6637.0801,6563.25,6632.8799,6589.9399,162722103,6589.9399
2018-10-06,6622.4902,6535.02,6589.9399,6601.1499,179378859,6601.1499
2018-10-07,6698.3101,6565.0098,6601.46,6650.0698,313507433,6650.0698
2018-10-08,6657.0,6589.3901,6650.0698,6631.79,213976678,6631.79
2018-10-09,6633.2202,6487.8599,6631.79,6581.0698,323664963,6581.0698
2018-10-10,6581.5898,6171.9502,6581.0698,6209.4702,654924117,6209.4702
2018-10-11,6296.5601,6173.8599,6209.4702,6250.8501,289840137,6250.8501
2018-10-12,6280.73,6238.9199,6252.1001,6267.27,137705035,6267.27
2018-10-13,6346.5601,6247.1699,6267.27,6277.73,215422888,6277.73
2018-10-14,7234.8301,6244.77,6277.73,6612.3599,1190524168,6612.3599
2018-10-15,6724.9102,6545.54,6612.6899,6583.0498,324232509,6583.0498
2018-10-16,6589.2002,6511.6001,6583.0498,6574.52,220418636,6574.52
2018-10-17,6616.27,6445.0498,6576.3999,6488.7202,331761115,6488.7202
2018-10-18,6503.0898,6449.3599,6489.3701,6469.2798,237855085,6469.2798
2018-10-19,6645.2002,6395.4502,6469.2798,6490.5601,127185847,6490.5601
2018-10-20,6557.3901,6474.4702,6490.6001,6509.8701,105283929,6509.8701
2018-10-21,6531.23,6460.3799,6509.8701,6483.23,202766914,6483.23
2018-10-22,6496.2002,6438.9902,6484.3198,6470.2202,220913293,6470.2202
2018-10-23,6538.3501,6465.73,6470.6299,6476.25,222068131,6476.25
2018-10-24,6497.8999,6432.2998,6476.52,6462.77,231214963,6462.77
2018-10-25,6514.0,6441.8101,6462.77,6457.21,215447656,6457.21
2018-10-26,6479.0,6445.9502,6457.21,6470.1699,124066466,6470.1699
2018-10-27,6483.2402,6444.7402,6470.1699,6470.7402,109118160,6470.7402
2018-10-29,6483.3901,6282.5801,6470.7402,6313.9102,342463526,6313.9102
2018-10-30,6340.6802,6286.2998,6314.3799,6309.1099,269592154,6309.1099
2018-10-31,6391.25,6241.4902,6309.1099,6342.6099,245357244,6342.6099
2018-11-01,6402.5898,6322.6001,6342.8101,6381.2998,199861220,6381.2998
2018-11-02,6420.9302,6371.5698,6381.2998,6394.6602,179385606,6394.6602
2018-11-03,6398.0898,6336.96,6394.6499,6376.3198,183565304,6376.3198
2018-11-04,6498.1602,6351.9199,6376.5498,6467.0498,175805188,6467.0498
2018-11-05,6475.7998,6406.6899,6467.0498,6433.7402,155758902,6433.7402
2018-11-06,6482.8101,6412.5601,6433.5298,6479.7202,239808254,6479.7202
2018-11-07,6562.79,6476.5898,6479.7202,6529.6802,360052788,6529.6802
2018-11-08,6542.4199,6438.27,6530.9399,6446.0601,273205386,6446.0601
2018-11-09,6457.9702,6352.4502,6446.0601,6377.9902,237893036,6377.9902
2018-11-10,6419.9199,6376.1699,6377.9902,6396.3701,94313328,6396.3701
2018-11-11,6414.1802,6326.3799,6396.3901,6408.1802,130156001,6408.1802
2018-11-12,6435.4102,6350.8701,6408.1802,6375.0801,181575610,6375.0801
2018-11-13,6389.4302,6315.5801,6375.0801,6339.1699,227689745,6339.1699
2018-11-14,6375.7002,5469.9302,6339.1699,5741.4702,1045469380,5741.4702
2018-11-15,5767.0601,5300.75,5740.5098,5647.5,820864013,5647.5
2018-11-16,5676.54,5487.8701,5647.5,5586.27,397196182,5586.27
2018-11-17,5602.0098,5524.7002,5586.9702,5568.9399,164182152,5568.9399
2018-11-18,5701.3501,5567.9502,5567.9502,5615.2598,233409182,5615.2598
2018-11-19,5615.98,4757.0098,5615.2598,4809.6201,1072037780,4809.6201
2018-11-20,4953.5601,4168.25,4809.6201,4441.8101,1433400842,4441.8101
2018-11-21,4689.5498,4315.5801,4441.8101,4593.04,686284917,4593.04
2018-11-22,4640.7202,4297.21,4593.04,4320.6802,376852837,4320.6802
2018-11-23,4419.48,4157.1899,4320.6802,4343.4199,521825987,4343.4199
2018-11-24,4432.0,3741.2,4343.4199,3854.1101,503028289,3854.1101
2018-11-25,4165.9302,3550.04,3854.1101,4004.1499,819869496,4004.1499
2018-11-26,4124.7002,3598.8101,4004.46,3784.5901,715341714,3784.5901
2018-11-27,3878.8999,3613.1101,3784.77,3822.99,555212127,3822.99
2018-11-28,4398.5698,3822.9399,3822.99,4263.5498,726808596,4263.5498
2018-11-29,4444.3901,4130.6802,4263.52,4286.6899,479575430,4286.6899
2018-11-30,4331.0698,3916.3,4286.8501,4009.6699,497762735,4009.6699
2018-12-01,4309.6499,3942.6201,4009.6699,4197.46,280927570,4197.46
2018-12-02,4318.79,4077.6699,4197.7002,4143.8599,262154694,4143.8599
2018-12-03,4159.0098,3795.1799,4143.8599,3871.4099,423985399,3871.4099
2018-12-04,4082.6799,3770.9199,3871.4099,3948.4399,373361232,3948.4399
2018-12-05,3961.8,3719.1899,3948.4399,3737.53,320944415,3737.53
