2016-07-04,36687264.00894764
2016-07-05,31708100.009107664
2016-07-06,97639342.00620589
2016-07-07,49243011.00801457
2016-07-08,62061207.00759609
2016-07-09,18955766.00929342
2016-07-10,29925667.00887097
2016-07-11,44047499.008407146
2016-07-12,41791464.008671634
2016-07-13,31748496.00892556
2016-07-14,23817856.00930497
2016-07-15,13557557.00974086
2016-07-16,31614610.009099845
2016-07-17,28810844.009313606
2016-07-18,20401885.009577774
2016-07-19,25075066.009367846
2016-07-20,21351309.00944315
2016-07-21,43283429.00851657
2016-07-22,19544654.009353414
2016-07-23,19642346.009418637
2016-07-24,22564554.009313077
2016-07-25,32177578.008834515
2016-07-26,19568531.009365365
2016-07-27,18452583.009427864
2016-07-28,17757920.00945154
2016-07-29,12721755.009667745
2016-07-30,39918066.008404665
2016-07-31,41229298.007944725
2016-08-01,75338595.0057798
2016-08-02,47170751.00640628
2016-08-03,25725471.00783262
2016-08-04,15992890.008280002
2016-08-05,14676841.008415047
2016-08-06,15491523.0085144
2016-08-07,14726811.008580243
2016-08-08,15304277.008511106
2016-08-09,29376783.00797208
2016-08-10,23640952.008247633
2016-08-11,15009452.008520594
2016-08-12,11357750.008661449
2016-08-13,18970094.00820776
2016-08-14,19218972.00805334
2016-08-15,21634083.008010756
2016-08-16,18886741.00820375
2016-08-17,17509679.00821991
2016-08-18,14701426.00830778
2016-08-19,13416843.008425754
2016-08-20,8294321.008711491
2016-08-21,19658058.00827516
2016-08-22,18772369.008342486
2016-08-23,16337141.008381985
2016-08-24,18885349.008209135
2016-08-25,12329289.0085002
2016-08-26,10747219.008517738
2016-08-27,7377921.008593319
2016-08-28,13760854.008382738
2016-08-29,15895354.008305317
2016-08-30,14338795.008371148
2016-08-31,14860164.009021297
2016-09-01,15315755.00828874
2016-09-02,21055514.00824136
2016-09-03,18646011.008605257
2016-09-04,15369832.008806523
2016-09-05,14864563.008837285
2016-09-06,18429525.00875567
2016-09-07,22710390.008692008
2016-09-08,17710151.008978266
2016-09-09,9600113.009310449
2016-09-10,22467346.008681145
2016-09-11,17058938.008738015
2016-09-12,16850869.00877542
2016-09-13,14878860.00886636
2016-09-14,13892193.008897038
2016-09-15,13353736.008909486
2016-09-16,9724490.009047223
2016-09-17,10004923.009050874
2016-09-18,12981851.008958198
2016-09-19,13809380.008908952
2016-09-20,22059386.00849097
2016-09-21,13463966.008730367
2016-09-22,15567036.008665157
2016-09-23,8196210.009043911
2016-09-24,8038079.009032506
2016-09-25,16700407.00869577
2016-09-26,15534315.008789161
2016-09-27,11485005.008939946
2016-09-28,15403975.008776344
2016-09-29,14534745.008821327
2016-09-30,10415543.00906315
2016-10-01,10096653.009102158
2016-10-02,13462741.008950148
2016-10-03,15300692.00886839
2016-10-04,14360536.008904956
2016-10-05,13276337.008961061
2016-10-06,20167399.008718286
2016-10-07,8467434.009245684
2016-10-08,8320759.009244492
2016-10-09,15597892.008941997
2016-10-10,35367127.008294955
2016-10-11,17240000.009228744
2016-10-12,16387361.009223567
2016-10-13,20114873.00906854
2016-10-14,7970927.0095975
2016-10-15,8306925.009589919
2016-10-16,17742610.009212848
2016-10-17,15725013.00925647
2016-10-18,22379197.00892672
2016-10-19,13252110.009233566
2016-10-20,17836383.009068046
2016-10-21,24154228.008981254
2016-10-22,14418212.009603992
2016-10-23,21726106.0092431
2016-10-24,24179462.0091855
2016-10-25,31949607.00897971
2016-10-26,31862181.00925937
2016-10-27,26829414.009536125
2016-10-28,38351348.00929828
2016-10-29,27793236.009866618
2016-10-31,26687188.00974103
2016-11-01,49453950.00904085
2016-11-02,28452232.01015387
2016-11-03,69067917.0083684
2016-11-04,33762721.00938273
2016-11-05,15554565.010268006
2016-11-06,18363567.010214694
2016-11-07,21797370.010106646
2016-11-08,28262235.009850696
2016-11-09,51548567.009115234
2016-11-10,23931322.01018632
2016-11-11,18386841.01037735
2016-11-12,19677656.01026339
2016-11-13,25249834.009840507
2016-11-14,26613445.009839706
2016-11-15,29562740.00979191
2016-11-16,58304902.00887441
2016-11-17,46942756.00962387
2016-11-18,29666065.010308914
2016-11-19,19276573.010830656
2016-11-20,34876785.01007055
2016-11-21,24010681.010429863
2016-11-22,33225195.010170788
2016-11-23,28258203.0104268
2016-11-24,27531777.010351244
2016-11-25,21299510.010569565
2016-11-26,16682481.010765133
2016-11-27,15735824.010762967
2016-11-28,25153838.0103597
2016-11-29,24030304.010419764
2016-11-30,29210351.010266077
2016-12-01,40690942.00996025
2016-12-02,48893613.00986542
2016-12-03,30234128.010695197
2016-12-04,14755120.011282602
2016-12-05,39082688.01024975
2016-12-06,25497771.010721754
2016-12-07,26755412.010743413
2016-12-08,22208497.01102282
2016-12-09,18722048.01119784
2016-12-10,14049110.01143614
2016-12-11,13269086.01144109
2016-12-12,22442991.011100978
2016-12-13,25894856.011066582
2016-12-14,19326375.011295985
2016-12-15,20452116.01124607
2016-12-16,21650384.011212084
2016-12-17,18648778.011440247
2016-12-18,11525747.011774326
2016-12-19,20238681.011457607
2016-12-20,27406319.01121076
2016-12-21,53411082.010434255
2016-12-22,60511618.01069184
2016-12-23,91802931.009981
2016-12-24,41576781.01241884
2016-12-25,37173377.01218021
2016-12-26,35002753.012510166
2016-12-27,45966615.012299344
2016-12-28,73811803.01167357
2016-12-29,59226667.01266383
2016-12-30,67449149.01216108
2016-12-31,26379401.01379489
2017-01-01,40570922.01350943
2017-01-02,66038073.01297757
2017-01-03,56085870.01359179
2017-01-04,170584623.00975156
2017-01-05,244839289.00659332
2017-01-06,179160668.00769517
2017-01-07,113037531.00890708
2017-01-08,70298340.01117302
2017-01-09,55963281.011649616
2017-01-10,48644106.01203601
2017-01-11,160194109.00692764
2017-01-12,93986701.0084269
2017-01-13,72555875.00960995
2017-01-14,36594482.01133905
2017-01-15,20004735.011914812
2017-01-16,27592899.01171615
2017-01-17,72272727.0103638
2017-01-18,61042392.01133632
2017-01-19,52300814.011616796
2017-01-20,34847130.01246157
2017-01-21,37129176.01255936
2017-01-22,44074299.012468174
2017-01-23,30261054.013069585
2017-01-24,53468911.0120291
2017-01-25,34014866.012533374
2017-01-26,30795685.012789212
2017-01-27,28503144.013079472
2017-01-28,13251844.013728231
2017-01-29,10214368.013855617
2017-01-30,17604172.013530456
2017-01-31,51869216.012455836
2017-02-01,44035816.01331515
2017-02-02,50633910.01332735
2017-02-03,62431017.01311929
2017-02-04,40406542.014205664
2017-02-05,31669956.014633913
2017-02-06,32828350.014520045
2017-02-07,41318349.01439495
2017-02-08,68336320.01351973
2017-02-09,145839317.0099842
2017-02-10,60639111.01275909
2017-02-11,28504495.014379397
2017-02-12,14825023.014992919
2017-02-13,32785064.014121532
2017-02-14,39810076.01392007
2017-02-15,23569549.01469168
2017-02-16,39114743.01426164
2017-02-17,47815360.01421735
2017-02-18,26856521.015277628
2017-02-19,18876881.0155444
2017-02-20,32959720.015113357
2017-02-21,62908569.01443706
2017-02-22,53647453.01518115
2017-02-23,75663167.01466125
2017-02-24,126978010.01292363
2017-02-25,53003830.01587435
2017-02-26,35750258.01648221
2017-02-27,42035366.01660845
2017-02-28,60371869.016081415
2017-03-01,61964760.016011156
2017-03-02,98040639.01534505
2017-03-03,85876262.01621798
2017-03-04,48597934.01773378
2017-03-05,32104972.018295307
2017-03-06,39591110.01815975
2017-03-07,108673876.01486467
2017-03-08,116342973.01405157
2017-03-09,70427061.01522742
2017-03-10,223836041.00927338
2017-03-11,82387198.01442204
2017-03-12,53441762.01639068
2017-03-13,74376298.01605509
2017-03-14,56058617.01697927
2017-03-15,54486699.01716277
2017-03-16,159409024.01243556
2017-03-17,183879768.0102883
2017-03-18,212772055.00760832
2017-03-19,108128237.01121859
2017-03-20,63833143.013422586
2017-03-21,101051998.0126108
2017-03-22,120730492.01196246
2017-03-23,58898141.01384813
2017-03-24,130042865.01033647
2017-03-25,118395054.00989665
2017-03-26,92332221.01173837
2017-03-26,83255983.01177017
2017-03-27,83567551.01285343
2017-03-28,71261535.013259
2017-03-29,77633883.01301527
2017-03-30,96543920.01249482
2017-03-31,55020078.0146283
2017-04-01,77853933.01380646
2017-04-02,111870807.01286061
2017-04-03,81164094.01450938
2017-04-04,78335573.01443972
2017-04-05,108182158.01358809
2017-04-06,71184485.01559302
2017-04-07,39393003.01683895
2017-04-08,54498333.01630613
2017-04-09,48473680.01677111
2017-04-10,45563707.01698687
2017-04-11,54699396.01672398
2017-04-12,78456422.01541126
2017-04-13,56129576.01605088
2017-04-14,33877537.01542262
2017-04-15,22538918.01739285
2017-04-16,56095607.01614807
2017-04-17,64900219.01603036
2017-04-18,53034357.01661102
2017-04-19,69223360.01624103
2017-04-20,52498296.017212585
2017-04-21,55776932.01704628
2017-04-22,54224355.017093785
2017-04-23,49281629.017393745
2017-04-24,56659016.01722516
2017-04-25,77649710.01675355
2017-04-26,83319636.01695564
2017-04-27,104536476.01640393
2017-04-28,55982468.01840596
2017-04-29,55470285.018524416
2017-04-30,144414038.0156671
2017-05-01,103342244.01803388
2017-05-02,122551707.01769473
2017-05-03,213084949.01493427
2017-05-04,188015771.01621917
2017-05-05,92747185.01995805
2017-05-06,111708072.0194159
2017-05-07,174687869.01771864
2017-05-08,219169486.01731452
2017-05-09,156203600.02029485
2017-05-10,198829123.01977026
2017-05-11,192159873.01967838
2017-05-12,128390095.02104814
2017-05-13,72874378.02455011
2017-05-14,138499150.02142236
2017-05-15,130379207.02126887
2017-05-16,170954154.02047548
2017-05-17,135901905.02344546
2017-05-18,191523926.02195817
2017-05-19,179346919.02363983
2017-05-20,161036810.02521655
2017-05-21,373482496.01768196
2017-05-22,251969081.02366588
2017-05-23,353734030.02222353
2017-05-24,622139030.0136074
2017-05-25,441342711.01851416
2017-05-26,446034004.01550084
2017-05-27,266766116.02248436
2017-05-28,204101576.02625182
2017-05-29,270069146.0241516
2017-05-30,261223035.02416897
2017-05-31,290070431.0249481
2017-06-01,199765372.029745
2017-06-02,177168595.03187492
2017-06-03,149060810.03329512
2017-06-04,225611887.0311134
2017-06-05,538772473.0214974
2017-06-06,340329903.0297552
2017-06-07,260898606.03161082
2017-06-08,189237110.0360848
2017-06-09,246869682.03426772
2017-06-10,241516660.03558725
2017-06-11,585158909.0202973
2017-06-12,314476276.0292472
2017-06-13,448294279.02281636
2017-06-14,606264366.0125209
2017-06-15,286630757.02638656
2017-06-16,246698591.02976948
2017-06-17,235239296.03108066
2017-06-18,210372750.03130147
2017-06-19,300034010.0295484
2017-06-20,313234721.02980745
2017-06-21,210318780.0332969
2017-06-22,155303414.03613365
2017-06-23,228007287.03227168
2017-06-24,220679135.03116545
2017-06-25,401912134.0224779
2017-06-26,381517099.0227184
2017-06-27,279792448.0285874
2017-06-28,191733499.03222582
2017-06-29,183878856.03200623
2017-06-30,160661673.03188702
2017-07-01,165839565.031471
2017-07-02,212244951.03114855
2017-07-03,210433639.03194243
2017-07-04,232257106.03116956
2017-07-05,156558009.03433365
2017-07-06,229168229.03076968
2017-07-07,136973389.0336791
2017-07-08,99506518.03564273
2017-07-09,297270301.02598166
2017-07-10,341998621.0226171
2017-07-11,257095280.02599415
2017-07-12,208630220.02877843
2017-07-13,257704533.02540794
2017-07-14,320719096.02053946
2017-07-15,364287861.01556844
2017-07-16,368366495.0166309
2017-07-17,465220151.0165113
2017-07-18,357639189.0217518
2017-07-19,807416890.006446
2017-07-20,529154789.0220455
2017-07-21,341992860.0287929
2017-07-22,299869260.0313117
2017-07-23,229047365.03362563
2017-07-24,534765380.02004117
2017-07-25,340465234.02598006
2017-07-26,269880857.0296646
2017-07-27,383479795.0271423
2017-07-28,230818894.03381243
2017-07-29,222933516.03316012
2017-07-30,254836601.0333196
2017-07-31,341216428.03030366
2017-08-01,222534344.03347626
2017-08-02,188517085.0352157
2017-08-03,195800289.03607148
2017-08-04,503737620.0269446
2017-08-05,196484496.04248837
2017-08-06,294021645.03925806
2017-08-07,366169429.03837645
2017-08-08,324058681.0393963
2017-08-09,242024460.0427232
2017-08-10,345135492.0407714
2017-08-11,469532325.03934795
2017-08-12,638917500.0359976
2017-08-13,540927757.0423998
2017-08-14,872840682.0302564
2017-08-15,472960334.0458114
2017-08-16,554232802.045425
2017-08-17,603898315.0411304
2017-08-18,462723151.0448682
2017-08-19,288193446.0524817
2017-08-20,365174045.0481402
2017-08-21,659657838.0344793
2017-08-22,402340258.0481293
2017-08-23,305373477.0531123
2017-08-24,362283252.05314523
2017-08-25,199403922.05937126
2017-08-26,185180843.0603181
2017-08-27,325285703.053995
2017-08-28,455467850.05106133
2017-08-29,313466398.058538
2017-08-30,338981145.05852264
2017-08-31,491140364.05458313
2017-09-01,747713818.0443275
2017-09-02,470135795.0520551
2017-09-03,737216060.0394969
2017-09-04,673846827.0391103
2017-09-05,504717245.04948246
2017-09-06,324939872.0584503
2017-09-07,786819863.0382003
2017-09-08,332195251.053562
2017-09-09,451244396.047713
2017-09-10,375254125.0509497
2017-09-11,453402207.0474901
2017-09-12,728385231.0333525
2017-09-13,1118258889.0121973
2017-09-14,1519153952.9909852
2017-09-15,627559216.0325843
2017-09-16,351250484.04281753
2017-09-17,586938661.0360194
2017-09-18,488897829.04290074
2017-09-19,342438072.04740924
2017-09-20,543570164.0370839
2017-09-21,414612501.0396872
2017-09-22,253370774.04671973
2017-09-23,183852135.05072254
2017-09-24,386674961.0430469
2017-09-25,248481868.05100176
2017-09-26,480358673.04291695
2017-09-27,386909537.0497022
2017-09-28,404599756.0483019
2017-09-29,290796939.054224
2017-09-30,262485153.05696356
2017-10-01,314621927.05594534
2017-10-02,353046057.05351585
2017-10-03,272424730.05564505
2017-10-04,271914958.05503076
2017-10-05,269878225.0566964
2017-10-06,176332039.06112853
2017-10-07,323063950.0568409
2017-10-08,518586828.0519123
2017-10-09,475717720.0556105
2017-10-10,338533507.0607538
2017-10-11,848641969.0440072
2017-10-12,1211469140.0376143
2017-10-13,434406119.07085115
2017-10-14,571166215.0658606
2017-10-15,349154669.0742952
2017-10-16,368658284.0735524
2017-10-17,654722509.0582643
2017-10-18,469774559.06829554
2017-10-19,729487923.0607573
2017-10-20,684989667.065973
2017-10-21,618893096.0673463
2017-10-22,801148315.0593636
2017-10-23,811951129.056851
2017-10-24,585738379.0626578
2017-10-25,547664553.0680833
2017-10-26,488283724.0714506
2017-10-27,305611140.0773055
2017-10-28,966990808.05285
2017-10-30,481600502.07590485
2017-10-31,637838767.0711452
2017-11-01,869798619.0662383
2017-11-02,1663170039.0408492
2017-11-03,1120978013.0658023
2017-11-04,773371754.0808334
2017-11-05,789287755.0834776
2017-11-06,1148125488.0665095
2017-11-07,716798409.0806433
2017-11-08,1632547465.0483017
2017-11-09,915963933.0768337
2017-11-10,1513421266.0472543
2017-11-11,878096915.0662223
2017-11-12,1629165385.0295055
2017-11-13,1135256036.0501258
2017-11-14,634604991.0763745
2017-11-15,922959468.0692887
2017-11-16,1010130763.0753624
2017-11-17,917599923.0842716
2017-11-18,571121111.0963129
2017-11-19,541391321.100317
2017-11-20,617354329.1009852
2017-11-21,938345413.0888813
2017-11-22,539697375.1051682
2017-11-23,555465146.1046493
2017-11-24,595710405.1016959
2017-11-25,718483679.1013134
2017-11-26,782499976.1083841
2017-11-27,1025175619.1056888
2017-11-28,865328615.1171556
2017-11-29,2418792360.059972
2017-11-30,1836210107.079582
2017-12-01,1353669597.1028929
2017-12-02,950474241.1314378
2017-12-03,1380012064.1174343
2017-12-04,1057859226.1325548
2017-12-05,1048839303.1391565
2017-12-06,2437037791.094866
2017-12-07,4510225316.0471115
2017-12-08,4546014731.066716
2017-12-09,2699876215.127974
2017-12-10,2904037859.109888
2017-12-11,2634267594.1403866
2017-12-12,2246138895.1715984
2017-12-13,2576055941.1557
2017-12-14,1773813863.1838133
2017-12-15,2682351213.1558366
2017-12-16,2078806368.199151
2017-12-17,2264650369.20923
2017-12-18,2597510049.187683
2017-12-19,3136709262.1580925
2017-12-20,3791752510.1117687
2017-12-21,2619295475.1474547
2017-12-22,6245731507.968978
2017-12-23,2491903154.120327
2017-12-24,2428437693.115083
2017-12-25,1487888106.1542263
2017-12-26,2198577125.13824
2017-12-27,2162831128.1558576
2017-12-28,2425912717.132767
2017-12-29,1733583750.155528
2017-12-30,2387311023.11601
2017-12-31,1492142483.143107
2018-01-01,1057521524.1682781
2018-01-02,1956783037.137744
2018-01-03,1604206990.167416
2018-01-04,1656714736.1656601
2018-01-05,2283988962.152743
2018-01-06,1412703790.2048814
2018-01-07,1309532650.2074609
2018-01-08,2166366561.1539974
2018-01-09,1486802326.1713672
2018-01-10,2025083791.1406763
2018-01-11,2373494121.1263256
2018-01-12,1402292716.1525302
2018-01-13,1021352776.1779588
2018-01-14,1112590573.171584
2018-01-15,1170462750.1675773
2018-01-16,3842651741.039546
2018-01-17,3666978316.0197945
2018-01-18,2357251805.080495
2018-01-19,1264875700.1244512
2018-01-20,1492721765.127003
2018-01-21,1552755289.1279347
2018-01-22,1811992345.1012328
2018-01-23,1710180828.0981712
2018-01-24,1286435482.1187973
2018-01-25,1061064251.1340975
2018-01-26,1560135332.1093569
2018-01-27,1031091633.1327965
2018-01-28,1038153169.1392525
2018-01-29,920836244.1429567
2018-01-30,1720894077.0987277
2018-01-31,1230902973.1068943
2018-02-01,1964308989.0727203
2018-02-02,2768759876.0236406
2018-02-03,1253484523.0875075
2018-02-04,1413207410.0810125
2018-02-05,2534149181.018706
2018-02-06,3397596512.971424
2018-02-07,2159765331.034899
2018-02-08,1594673973.0593798
2018-02-09,1348072086.074262
2018-02-10,1348923336.0803041
2018-02-11,1013771945.0888689
2018-02-12,1085921871.0868163
2018-02-13,853320352.1017205
2018-02-14,1220863360.0887883
2018-02-15,1666668487.0835798
2018-02-16,1061827697.1130314
2018-02-17,1327921168.109293
2018-02-18,1659704217.102
2018-02-19,1186535653.1182687
2018-02-20,1640343867.110697
2018-02-21,1982721124.0902815
2018-02-22,1795951829.0894256
2018-02-23,1399448203.098512
2018-02-24,1244484468.1060927
2018-02-25,793093192.1179299
2018-02-26,1181729273.1053472
2018-02-27,1060840699.1198609
2018-02-28,1126074675.1203837
2018-03-01,952472120.1258914
2018-03-02,852908489.1362376
2018-03-03,812200126.1415038
2018-03-04,690727335.1488703
2018-03-05,791471905.1475141
2018-03-06,1210081181.1248543
2018-03-07,1858869115.086693
2018-03-08,1492236089.091052
2018-03-09,2081621422.056935
2018-03-10,1084925795.0989296
2018-03-11,1374814644.0848699
2018-03-12,1435404200.0887759
2018-03-13,1228556284.092985
2018-03-14,1385572511.0817962
2018-03-15,1519850464.0650103
2018-03-16,1082790136.0850348
2018-03-17,901939422.0902491
2018-03-18,1535519444.0600843
2018-03-19,1447812723.0715966
2018-03-20,1150462439.0885763
2018-03-21,991376396.0993656
2018-03-22,1023286566.0962743
2018-03-23,939997284.0967938
2018-03-24,827663165.1039827
2018-03-25,657643520.1063392
2018-03-25,1079038734.0854692
2018-03-26,930754990.0875926
2018-03-27,657712114.0962234
2018-03-28,1379180030.0631902
2018-03-29,1584675343.0449443
2018-03-30,915400590.0713773
2018-03-31,889887684.0702925
2018-04-01,748861435.0834156
2018-04-02,905326798.0757179
2018-04-03,877199782.0767685
2018-04-04,777145174.0741599
2018-04-05,605651287.0802411
2018-04-06,564883141.0827236
2018-04-07,425825572.0914552
2018-04-08,901883664.0719945
2018-04-09,424510977.0885648
2018-04-10,450141340.089155
2018-04-11,1490759969.0532594
2018-04-12,1171435820.0767841
2018-04-13,537286381.1024133
2018-04-14,570527804.1039131
2018-04-15,713471956.0995234
2018-04-16,580880500.1016392
2018-04-17,593500791.1008687
2018-04-18,602099034.1034247
2018-04-19,979994921.092705
2018-04-20,829073400.1042358
2018-04-21,610183093.1141156
2018-04-22,553892335.1157749
2018-04-23,1276464750.0920312
2018-04-24,1779806222.0744843
2018-04-25,997427934.0990751
2018-04-26,758182407.1125219
2018-04-27,774111704.1101694
2018-04-28,640931911.1197673
2018-04-29,574099218.1219903
2018-04-30,669555436.1148015
2018-05-01,527488395.120436
2018-05-02,857646889.1117767
2018-05-03,663887678.1239116
2018-05-04,679872376.1247079
2018-05-05,608650204.1270049
2018-05-06,692580062.1198902
2018-05-07,673924125.1175301
2018-05-08,625495066.1176312
2018-05-09,629850604.1183683
2018-05-10,1176888629.0896337
2018-05-11,783972252.0995542
2018-05-12,525395861.11161333
2018-05-13,874543293.099089
2018-05-14,730739738.1051306
2018-05-15,789660713.098285
2018-05-16,615539512.1039659
2018-05-17,558167598.1034164
2018-05-18,381458405.1131802
2018-05-19,418898289.1128464
2018-05-20,463653636.11329025
2018-05-21,543342369.1067672
2018-05-22,934151146.0841523
2018-05-23,826278113.0834434
2018-05-24,634474356.0914866
2018-05-25,368322782.10136455
2018-05-26,341348321.1004048
2018-05-27,526854342.09236276
2018-05-28,634849312.0870383
2018-05-29,505870974.09540695
2018-05-30,458223966.09736866
2018-05-31,458687659.0980509
2018-06-01,362414878.1030136
2018-06-02,332313005.1059127
2018-06-03,427448262.1017351
2018-06-04,440337235.0992392
2018-06-05,396116252.1023699
2018-06-06,342475552.10570574
2018-06-07,310119047.10652214
2018-06-08,218013881.10945812
2018-06-09,895514425.0765303
2018-06-10,482788065.0859642
2018-06-11,509372466.08443725
2018-06-12,797087281.0680784
2018-06-13,620296377.0751561
2018-06-14,379228601.086804
2018-06-15,232802782.0907174
2018-06-16,224575526.09217843
2018-06-17,430241689.0846127
2018-06-18,370797057.08986026
2018-06-19,400530201.0881913
2018-06-20,295690715.0929394
2018-06-21,862826624.0659293
2018-06-22,350697378.0809318
2018-06-23,667479078.0675169
2018-06-24,492834172.07652146
2018-06-25,391396653.0807039
2018-06-26,383457137.07940376
2018-06-27,385907044.07860667
2018-06-28,554799001.0708476
2018-06-29,419284677.08108586
2018-06-30,259708490.08840215
2018-07-01,465915661.077738
2018-07-02,356390898.08804476
2018-07-03,412202352.08552045
2018-07-04,421189063.08528197
2018-07-05,310759733.08918244
2018-07-06,277167900.09217894
2018-07-07,268455446.0939663
2018-07-08,328316145.091115
2018-07-09,470432142.0828484
2018-07-10,327667754.08526045
2018-07-11,409078182.08137065
2018-07-12,319802271.0842139
2018-07-13,174416786.09014854
2018-07-14,218543291.08921555
2018-07-15,494264915.0810677
2018-07-16,799401451.0762253
